sample_id,source,plausible,plausible_reason,topical,topical_reason,contradicts,contradiction_reason,all_pass
hotpotqa_0363,hotpotqa,1,len=44,1,hits=3/36,1,gold absent (contradicts by alternative),1
squad_0064,squad,1,len=38,1,hits=3/18,1,gold absent (contradicts by alternative),1
hotpotqa_0190,hotpotqa,1,len=37,1,hits=3/11,1,gold absent (contradicts by alternative),1
musique_0659,musique,1,len=40,1,hits=3/16,1,gold absent (contradicts by alternative),1
musique_0336,musique,1,len=36,1,hits=5/24,1,gold absent (contradicts by alternative),1
musique_0824,musique,1,len=45,1,hits=3/14,1,gold absent (contradicts by alternative),1
hotpotqa_0005,hotpotqa,1,len=48,1,hits=6/16,1,gold negated,1
squad_0067,squad,1,len=49,1,hits=3/18,1,gold absent (contradicts by alternative),1
squad_0035,squad,1,len=43,1,hits=1/10,1,gold absent (contradicts by alternative),1
hotpotqa_0305,hotpotqa,1,len=51,1,hits=5/37,1,gold absent (contradicts by alternative),1
musique_0767,musique,1,len=35,1,hits=6/19,1,gold absent (contradicts by alternative),1
squad_0373,squad,1,len=44,0,hits=0/29,1,gold absent (contradicts by alternative),0
musique_0592,musique,1,len=45,1,hits=2/37,1,gold absent (contradicts by alternative),1
squad_0368,squad,1,len=57,0,hits=0/13,1,gold absent (contradicts by alternative),0
squad_0019,squad,1,len=44,1,hits=4/17,1,gold absent (contradicts by alternative),1
hotpotqa_0058,hotpotqa,1,len=46,1,hits=3/15,0,gold appears affirmatively,0
hotpotqa_0499,hotpotqa,1,len=30,1,hits=2/23,1,gold absent (contradicts by alternative),1
musique_0168,musique,1,len=44,1,hits=3/13,1,gold absent (contradicts by alternative),1
squad_0296,squad,1,len=50,1,hits=2/21,1,gold absent (contradicts by alternative),1
musique_0435,musique,1,len=39,1,hits=2/29,1,gold absent (contradicts by alternative),1
hotpotqa_0474,hotpotqa,1,len=40,1,hits=5/18,0,gold appears affirmatively,0
squad_0207,squad,1,len=50,1,hits=2/6,1,gold absent (contradicts by alternative),1
musique_0877,musique,1,len=46,1,hits=4/13,1,gold absent (contradicts by alternative),1
hotpotqa_0914,hotpotqa,1,len=44,1,hits=4/21,1,gold absent (contradicts by alternative),1
squad_0129,squad,1,len=54,1,hits=3/5,1,gold absent (contradicts by alternative),1
musique_0617,musique,1,len=50,1,hits=2/96,1,gold absent (contradicts by alternative),1
musique_0833,musique,1,len=38,1,hits=3/31,1,gold absent (contradicts by alternative),1
squad_0277,squad,1,len=41,0,hits=0/18,1,gold absent (contradicts by alternative),0
hotpotqa_0955,hotpotqa,1,len=44,1,hits=3/21,1,gold absent (contradicts by alternative),1
hotpotqa_0951,hotpotqa,1,len=50,1,hits=3/18,1,gold absent (contradicts by alternative),1
squad_0446,squad,1,len=44,1,hits=1/43,1,gold absent (contradicts by alternative),1
hotpotqa_0945,hotpotqa,1,len=47,1,hits=8/16,1,gold absent (contradicts by alternative),1
hotpotqa_0222,hotpotqa,1,len=44,1,hits=1/22,1,gold absent (contradicts by alternative),1
squad_0238,squad,1,len=55,1,hits=3/13,1,gold absent (contradicts by alternative),1
hotpotqa_0582,hotpotqa,1,len=35,1,hits=4/27,1,gold absent (contradicts by alternative),1
squad_0087,squad,1,len=47,1,hits=4/34,1,gold absent (contradicts by alternative),1
squad_0205,squad,1,len=44,1,hits=1/6,1,gold absent (contradicts by alternative),1
hotpotqa_0002,hotpotqa,1,len=40,1,hits=3/36,1,gold absent (contradicts by alternative),1
musique_0358,musique,1,len=55,1,hits=4/25,1,gold absent (contradicts by alternative),1
hotpotqa_0271,hotpotqa,1,len=51,1,hits=5/10,1,gold absent (contradicts by alternative),1
hotpotqa_0300,hotpotqa,1,len=56,1,hits=6/65,1,gold absent (contradicts by alternative),1
hotpotqa_0494,hotpotqa,1,len=40,1,hits=3/27,1,gold absent (contradicts by alternative),1
hotpotqa_0306,hotpotqa,1,len=48,1,hits=4/65,1,gold absent (contradicts by alternative),1
hotpotqa_0297,hotpotqa,1,len=46,1,hits=2/23,1,gold absent (contradicts by alternative),1
musique_0329,musique,1,len=47,1,hits=2/10,1,gold absent (contradicts by alternative),1
musique_0694,musique,1,len=49,1,hits=1/18,1,gold absent (contradicts by alternative),1
musique_0040,musique,1,len=50,1,hits=4/26,1,gold absent (contradicts by alternative),1
hotpotqa_0695,hotpotqa,1,len=48,1,hits=6/14,1,gold absent (contradicts by alternative),1
musique_0496,musique,1,len=52,1,hits=4/68,1,gold absent (contradicts by alternative),1
hotpotqa_0346,hotpotqa,1,len=50,1,hits=6/25,1,gold absent (contradicts by alternative),1
musique_0920,musique,1,len=44,1,hits=2/18,1,gold absent (contradicts by alternative),1
musique_0886,musique,1,len=40,1,hits=2/29,1,gold absent (contradicts by alternative),1
hotpotqa_0382,hotpotqa,1,len=43,1,hits=4/24,1,gold absent (contradicts by alternative),1
hotpotqa_0174,hotpotqa,1,len=50,0,hits=0/22,1,gold absent (contradicts by alternative),0
musique_0369,musique,1,len=51,1,hits=2/29,1,gold absent (contradicts by alternative),1
hotpotqa_0507,hotpotqa,1,len=53,1,hits=2/22,1,gold absent (contradicts by alternative),1
musique_0524,musique,1,len=46,1,hits=1/26,1,gold absent (contradicts by alternative),1
hotpotqa_0104,hotpotqa,1,len=53,1,hits=4/15,1,gold absent (contradicts by alternative),1
hotpotqa_0723,hotpotqa,1,len=47,1,hits=5/22,1,gold absent (contradicts by alternative),1
squad_0451,squad,1,len=45,1,hits=1/42,1,gold absent (contradicts by alternative),1
squad_0092,squad,1,len=38,1,hits=2/15,1,gold absent (contradicts by alternative),1
hotpotqa_0153,hotpotqa,1,len=41,1,hits=2/9,1,gold negated,1
hotpotqa_0358,hotpotqa,1,len=47,1,hits=5/16,1,gold absent (contradicts by alternative),1
musique_0712,musique,1,len=51,1,hits=1/16,1,gold absent (contradicts by alternative),1
hotpotqa_0345,hotpotqa,1,len=42,1,hits=4/13,1,gold absent (contradicts by alternative),1
squad_0199,squad,1,len=44,1,hits=2/20,1,gold absent (contradicts by alternative),1
hotpotqa_0086,hotpotqa,1,len=38,1,hits=3/18,1,gold absent (contradicts by alternative),1
hotpotqa_0500,hotpotqa,1,len=45,1,hits=3/12,1,gold absent (contradicts by alternative),1
squad_0249,squad,1,len=53,1,hits=1/27,1,gold absent (contradicts by alternative),1
hotpotqa_0870,hotpotqa,1,len=51,1,hits=4/26,1,gold absent (contradicts by alternative),1
musique_0522,musique,1,len=46,1,hits=3/10,1,gold absent (contradicts by alternative),1
hotpotqa_0389,hotpotqa,1,len=40,1,hits=5/28,1,gold absent (contradicts by alternative),1
hotpotqa_0028,hotpotqa,1,len=45,1,hits=6/20,0,gold appears affirmatively,0
musique_0257,musique,1,len=43,1,hits=2/30,1,gold absent (contradicts by alternative),1
musique_0304,musique,1,len=37,1,hits=4/19,1,gold absent (contradicts by alternative),1
musique_0442,musique,1,len=39,1,hits=6/50,1,gold absent (contradicts by alternative),1
musique_0236,musique,1,len=63,1,hits=6/30,1,gold absent (contradicts by alternative),1
musique_0708,musique,1,len=50,1,hits=6/24,1,gold absent (contradicts by alternative),1
musique_0041,musique,1,len=50,1,hits=3/23,1,gold absent (contradicts by alternative),1
musique_0660,musique,1,len=43,1,hits=1/94,1,gold absent (contradicts by alternative),1
hotpotqa_0021,hotpotqa,1,len=41,1,hits=7/17,1,gold absent (contradicts by alternative),1
musique_0009,musique,1,len=45,1,hits=4/26,1,gold absent (contradicts by alternative),1
hotpotqa_0585,hotpotqa,1,len=53,1,hits=4/28,1,gold absent (contradicts by alternative),1
squad_0499,squad,1,len=44,0,hits=0/10,1,gold absent (contradicts by alternative),0
musique_0965,musique,1,len=53,1,hits=5/16,1,gold absent (contradicts by alternative),1
squad_0049,squad,1,len=52,1,hits=7/29,1,gold absent (contradicts by alternative),1
hotpotqa_0191,hotpotqa,1,len=49,1,hits=3/18,1,gold absent (contradicts by alternative),1
hotpotqa_0491,hotpotqa,1,len=44,1,hits=4/11,1,gold absent (contradicts by alternative),1
hotpotqa_0157,hotpotqa,1,len=49,1,hits=2/8,1,gold absent (contradicts by alternative),1
musique_0850,musique,1,len=42,1,hits=4/26,1,gold absent (contradicts by alternative),1
hotpotqa_0184,hotpotqa,1,len=46,1,hits=3/11,1,gold negated,1
squad_0340,squad,1,len=45,1,hits=6/20,1,gold absent (contradicts by alternative),1
hotpotqa_0832,hotpotqa,1,len=36,1,hits=8/33,1,gold absent (contradicts by alternative),1
musique_0623,musique,1,len=47,1,hits=5/20,1,gold absent (contradicts by alternative),1
squad_0471,squad,1,len=47,1,hits=2/21,1,gold absent (contradicts by alternative),1
hotpotqa_0625,hotpotqa,1,len=37,1,hits=3/23,1,gold absent (contradicts by alternative),1
hotpotqa_0468,hotpotqa,1,len=43,1,hits=3/37,1,gold absent (contradicts by alternative),1
musique_0629,musique,1,len=49,1,hits=5/29,1,gold absent (contradicts by alternative),1
squad_0225,squad,1,len=43,1,hits=4/23,1,gold absent (contradicts by alternative),1
hotpotqa_0587,hotpotqa,1,len=49,1,hits=5/21,1,gold absent (contradicts by alternative),1
squad_0079,squad,1,len=51,0,hits=0/8,1,gold absent (contradicts by alternative),0
hotpotqa_0959,hotpotqa,1,len=50,1,hits=2/3,1,gold absent (contradicts by alternative),1
hotpotqa_0724,hotpotqa,1,len=53,1,hits=6/15,1,gold absent (contradicts by alternative),1
squad_0393,squad,1,len=41,1,hits=2/19,1,gold absent (contradicts by alternative),1
musique_0558,musique,1,len=42,1,hits=2/12,1,gold absent (contradicts by alternative),1
musique_0296,musique,1,len=46,1,hits=5/12,1,gold absent (contradicts by alternative),1
hotpotqa_0856,hotpotqa,1,len=45,1,hits=3/22,1,gold absent (contradicts by alternative),1
hotpotqa_0510,hotpotqa,1,len=67,1,hits=6/13,1,gold absent (contradicts by alternative),1
hotpotqa_0758,hotpotqa,1,len=43,1,hits=1/23,1,gold absent (contradicts by alternative),1
hotpotqa_0108,hotpotqa,1,len=50,1,hits=3/11,1,gold absent (contradicts by alternative),1
hotpotqa_0547,hotpotqa,1,len=47,1,hits=2/30,1,gold absent (contradicts by alternative),1
musique_0105,musique,1,len=46,1,hits=3/24,1,gold absent (contradicts by alternative),1
musique_0599,musique,1,len=41,1,hits=3/29,1,gold absent (contradicts by alternative),1
musique_0881,musique,1,len=51,1,hits=4/20,1,gold absent (contradicts by alternative),1
hotpotqa_0318,hotpotqa,1,len=42,1,hits=6/16,1,gold absent (contradicts by alternative),1
musique_0051,musique,1,len=42,1,hits=10/12,1,gold absent (contradicts by alternative),1
musique_0595,musique,1,len=46,1,hits=3/23,1,gold absent (contradicts by alternative),1
musique_0390,musique,1,len=39,1,hits=3/26,1,gold absent (contradicts by alternative),1
musique_0865,musique,1,len=38,1,hits=5/25,1,gold negated,1
hotpotqa_0976,hotpotqa,1,len=54,1,hits=2/11,1,gold absent (contradicts by alternative),1
squad_0411,squad,1,len=42,1,hits=2/35,1,gold absent (contradicts by alternative),1
hotpotqa_0706,hotpotqa,1,len=45,1,hits=5/25,1,gold absent (contradicts by alternative),1
squad_0245,squad,1,len=51,1,hits=2/15,1,gold absent (contradicts by alternative),1
musique_0929,musique,1,len=49,1,hits=3/11,1,gold absent (contradicts by alternative),1
musique_0883,musique,1,len=52,1,hits=4/25,1,gold negated,1
musique_0427,musique,1,len=43,1,hits=4/25,1,gold negated,1
hotpotqa_0098,hotpotqa,1,len=48,1,hits=5/24,1,gold absent (contradicts by alternative),1
musique_0166,musique,1,len=44,1,hits=2/10,1,gold absent (contradicts by alternative),1
hotpotqa_0555,hotpotqa,1,len=47,1,hits=4/14,1,gold absent (contradicts by alternative),1
hotpotqa_0577,hotpotqa,1,len=53,1,hits=3/45,0,gold appears affirmatively,0
hotpotqa_0714,hotpotqa,1,len=45,1,hits=6/12,1,gold absent (contradicts by alternative),1
musique_0083,musique,1,len=52,1,hits=4/29,1,gold absent (contradicts by alternative),1
hotpotqa_0195,hotpotqa,1,len=44,1,hits=2/21,1,gold absent (contradicts by alternative),1
musique_0689,musique,1,len=42,1,hits=1/9,1,gold absent (contradicts by alternative),1
hotpotqa_0627,hotpotqa,1,len=49,1,hits=6/22,1,gold absent (contradicts by alternative),1
musique_0078,musique,1,len=41,1,hits=4/31,1,gold absent (contradicts by alternative),1
musique_0721,musique,1,len=39,1,hits=3/13,1,gold absent (contradicts by alternative),1
squad_0139,squad,1,len=51,1,hits=5/21,1,gold absent (contradicts by alternative),1
hotpotqa_0215,hotpotqa,1,len=50,1,hits=5/16,1,gold absent (contradicts by alternative),1
musique_0609,musique,1,len=46,1,hits=4/31,1,gold absent (contradicts by alternative),1
musique_0801,musique,1,len=44,1,hits=2/23,1,gold absent (contradicts by alternative),1
squad_0409,squad,1,len=49,1,hits=3/34,1,gold absent (contradicts by alternative),1
hotpotqa_0200,hotpotqa,1,len=55,1,hits=8/29,1,gold absent (contradicts by alternative),1
hotpotqa_0020,hotpotqa,1,len=45,1,hits=5/20,1,gold absent (contradicts by alternative),1
musique_0235,musique,1,len=54,1,hits=5/31,1,gold absent (contradicts by alternative),1
hotpotqa_0462,hotpotqa,1,len=47,1,hits=3/20,1,gold absent (contradicts by alternative),1
squad_0076,squad,1,len=47,1,hits=3/26,1,gold absent (contradicts by alternative),1
squad_0023,squad,1,len=41,1,hits=4/11,1,gold absent (contradicts by alternative),1
hotpotqa_0683,hotpotqa,1,len=45,1,hits=5/27,1,gold absent (contradicts by alternative),1
hotpotqa_0743,hotpotqa,1,len=48,1,hits=6/15,1,gold absent (contradicts by alternative),1
musique_0651,musique,1,len=46,1,hits=3/14,1,gold absent (contradicts by alternative),1
hotpotqa_0674,hotpotqa,1,len=51,1,hits=3/28,1,gold absent (contradicts by alternative),1
musique_0925,musique,1,len=35,1,hits=1/37,1,gold absent (contradicts by alternative),1
hotpotqa_0833,hotpotqa,1,len=49,1,hits=2/44,0,gold appears affirmatively,0
squad_0254,squad,1,len=59,1,hits=5/10,1,gold absent (contradicts by alternative),1
musique_0088,musique,1,len=45,1,hits=2/28,1,gold absent (contradicts by alternative),1
musique_0189,musique,1,len=43,1,hits=4/20,1,gold absent (contradicts by alternative),1
hotpotqa_0553,hotpotqa,1,len=38,1,hits=1/26,1,gold absent (contradicts by alternative),1
squad_0028,squad,1,len=54,1,hits=3/33,1,gold absent (contradicts by alternative),1
squad_0382,squad,1,len=43,1,hits=1/29,1,gold absent (contradicts by alternative),1
hotpotqa_0053,hotpotqa,1,len=43,1,hits=5/14,0,gold appears affirmatively,0
squad_0331,squad,1,len=47,1,hits=1/15,1,gold absent (contradicts by alternative),1
musique_0229,musique,1,len=48,1,hits=4/30,1,gold absent (contradicts by alternative),1
musique_0353,musique,1,len=47,1,hits=4/21,1,gold absent (contradicts by alternative),1
squad_0022,squad,1,len=45,1,hits=1/11,1,gold absent (contradicts by alternative),1
squad_0209,squad,1,len=50,1,hits=2/6,1,gold absent (contradicts by alternative),1
musique_0295,musique,1,len=42,1,hits=1/10,0,gold appears affirmatively,0
musique_0047,musique,1,len=38,1,hits=2/64,1,gold absent (contradicts by alternative),1
hotpotqa_0762,hotpotqa,1,len=55,1,hits=3/18,1,gold negated,1
musique_0799,musique,1,len=39,1,hits=2/30,1,gold absent (contradicts by alternative),1
hotpotqa_0551,hotpotqa,1,len=52,1,hits=6/15,1,gold absent (contradicts by alternative),1
hotpotqa_0144,hotpotqa,1,len=38,1,hits=3/15,1,gold absent (contradicts by alternative),1
squad_0484,squad,1,len=53,1,hits=3/22,1,gold absent (contradicts by alternative),1
musique_0097,musique,1,len=41,1,hits=6/22,0,gold appears affirmatively,0
musique_0448,musique,1,len=40,1,hits=4/23,1,gold absent (contradicts by alternative),1
hotpotqa_0871,hotpotqa,1,len=47,1,hits=1/23,1,gold absent (contradicts by alternative),1
musique_0640,musique,1,len=45,1,hits=2/96,1,gold absent (contradicts by alternative),1
musique_0729,musique,1,len=41,1,hits=4/8,1,gold absent (contradicts by alternative),1
hotpotqa_0934,hotpotqa,1,len=52,1,hits=2/34,1,gold absent (contradicts by alternative),1
musique_0461,musique,1,len=54,1,hits=1/21,1,gold absent (contradicts by alternative),1
hotpotqa_0334,hotpotqa,1,len=46,1,hits=4/28,1,gold absent (contradicts by alternative),1
musique_0397,musique,1,len=43,1,hits=4/15,1,gold absent (contradicts by alternative),1
hotpotqa_0533,hotpotqa,1,len=59,1,hits=5/31,1,gold absent (contradicts by alternative),1
squad_0259,squad,1,len=41,1,hits=1/19,1,gold absent (contradicts by alternative),1
musique_0126,musique,1,len=37,1,hits=3/13,1,gold negated,1
hotpotqa_0152,hotpotqa,1,len=53,1,hits=2/18,1,gold absent (contradicts by alternative),1
hotpotqa_0864,hotpotqa,1,len=49,1,hits=3/6,1,gold absent (contradicts by alternative),1
musique_0874,musique,1,len=52,1,hits=4/20,1,gold absent (contradicts by alternative),1
hotpotqa_0568,hotpotqa,1,len=40,1,hits=4/14,1,gold absent (contradicts by alternative),1
squad_0096,squad,1,len=49,1,hits=2/8,1,gold absent (contradicts by alternative),1
squad_0012,squad,1,len=39,1,hits=2/21,1,gold absent (contradicts by alternative),1
musique_0130,musique,1,len=36,1,hits=5/13,1,gold negated,1
musique_0831,musique,1,len=39,1,hits=2/20,1,gold absent (contradicts by alternative),1
hotpotqa_0440,hotpotqa,1,len=51,1,hits=5/22,1,gold absent (contradicts by alternative),1
hotpotqa_0613,hotpotqa,1,len=38,1,hits=7/33,1,gold absent (contradicts by alternative),1
hotpotqa_0290,hotpotqa,1,len=42,1,hits=2/21,1,gold absent (contradicts by alternative),1
squad_0014,squad,1,len=44,1,hits=3/21,1,gold absent (contradicts by alternative),1
hotpotqa_0075,hotpotqa,1,len=48,1,hits=4/9,1,gold absent (contradicts by alternative),1
squad_0237,squad,1,len=38,1,hits=2/14,1,gold absent (contradicts by alternative),1
hotpotqa_0091,hotpotqa,1,len=42,1,hits=4/22,1,gold absent (contradicts by alternative),1
hotpotqa_0202,hotpotqa,1,len=43,1,hits=4/34,1,gold absent (contradicts by alternative),1
musique_0288,musique,1,len=42,1,hits=6/40,1,gold absent (contradicts by alternative),1
musique_0045,musique,1,len=44,1,hits=6/56,0,gold appears affirmatively,0
musique_0355,musique,1,len=45,1,hits=3/24,1,gold absent (contradicts by alternative),1
squad_0352,squad,1,len=39,1,hits=2/34,1,gold absent (contradicts by alternative),1
squad_0005,squad,1,len=42,1,hits=5/21,1,gold absent (contradicts by alternative),1
hotpotqa_0640,hotpotqa,1,len=43,1,hits=8/18,1,gold absent (contradicts by alternative),1
musique_0004,musique,1,len=48,1,hits=3/26,1,gold absent (contradicts by alternative),1
squad_0146,squad,1,len=46,1,hits=3/13,1,gold absent (contradicts by alternative),1
musique_0502,musique,1,len=46,1,hits=3/19,1,gold absent (contradicts by alternative),1
musique_0093,musique,1,len=42,1,hits=3/16,1,gold absent (contradicts by alternative),1
musique_0546,musique,1,len=42,1,hits=3/9,1,gold absent (contradicts by alternative),1
musique_0063,musique,1,len=46,1,hits=2/31,1,gold absent (contradicts by alternative),1
hotpotqa_0094,hotpotqa,1,len=49,1,hits=6/24,1,gold negated,1
hotpotqa_0615,hotpotqa,1,len=49,1,hits=5/12,1,gold absent (contradicts by alternative),1
